customer_id,industry,company_size,contract_length,tenure_months,seats_purchased,seats_active,seat_utilization,logins_last_30d,usage_trend_pct,support_tickets_last_90_days,payment_failures_last_12mo,nps_score,core_feature_adoption_rate,csm_assigned,churned,logins_per_active_seat,support_tickets_per_active_seat,predicted_churn_probability,predicted_churn,churn_risk_band
C01941,Healthcare,53,monthly,30,13,7,0.538,3,-0.609,1,0,,0.648,0,0,0.375,0.125,0.11442307662543827,0,Very Low
C01942,Other,32,annual,13,9,4,0.444,8,0.333,1,0,,0.377,0,1,1.6,0.2,0.12402259454760811,0,Very Low
C01943,Other,12,multi_year,26,7,5,0.714,6,0.059,2,0,3.0,0.719,0,0,1.0,0.3333333333333333,0.026378928403811463,0,Very Low
C01944,Retail,13,annual,7,7,2,0.286,2,0.5,3,0,8.0,0.583,1,0,0.6666666666666666,1.0,0.021260356101545457,0,Very Low
C01945,Retail,28,annual,11,10,3,0.3,4,0.2,2,0,6.0,0.407,0,0,1.0,0.5,0.19482282267729356,0,Very Low
C01946,Tech,19,monthly,6,6,2,0.333,2,0.5,0,0,,0.341,1,0,0.6666666666666666,0.0,0.09849160643348408,0,Very Low
C01947,Other,22,monthly,52,5,3,0.6,6,0.059,0,0,,0.554,0,0,1.5,0.0,0.05633567633453691,0,Very Low
C01948,Retail,19,annual,10,7,4,0.571,11,0.571,2,0,4.0,0.403,0,0,2.2,0.4,0.1059876922337492,0,Very Low
C01949,Other,61,annual,8,7,3,0.429,4,0.091,1,0,,0.513,0,0,1.0,0.25,0.09148486363212324,0,Very Low
C01950,Tech,37,monthly,4,12,3,0.25,5,0.25,3,0,4.0,0.297,0,0,1.25,0.75,0.7000603486069819,1,High
C01951,Other,33,multi_year,2,12,4,0.333,4,-0.077,1,0,6.0,0.529,0,0,0.8,0.2,0.1356409441435797,0,Very Low
C01952,Retail,41,monthly,36,9,6,0.667,10,0.034,2,0,,0.626,0,0,1.4285714285714286,0.2857142857142857,0.047750381417389624,0,Very Low
C01953,Tech,41,annual,2,8,7,0.875,7,0.0,1,0,7.0,0.792,0,0,0.875,0.125,0.004546554538993566,0,Very Low
C01954,Tech,110,annual,27,9,4,0.444,2,-0.333,1,0,,0.5,1,0,0.4,0.2,0.05240867115029818,0,Very Low
C01955,Manufacturing,32,annual,18,11,5,0.455,3,-0.308,1,1,6.0,0.343,1,0,0.5,0.16666666666666666,0.36851569999260675,0,Low
C01956,Healthcare,36,monthly,15,10,5,0.5,8,0.143,1,0,,0.563,0,0,1.3333333333333333,0.16666666666666666,0.08054381707817523,0,Very Low
C01957,Finance,16,annual,5,6,4,0.667,8,0.6,1,1,,0.719,0,0,1.6,0.2,0.043509428291092,0,Very Low
C01958,Retail,8,annual,62,4,1,0.25,2,-0.143,1,0,5.0,0.225,0,0,1.0,0.5,0.41804784731632266,1,Medium
C01959,Other,14,annual,19,5,3,0.6,2,-0.333,1,0,,0.468,0,0,0.5,0.25,0.10600135079849696,0,Very Low
C01960,Finance,23,monthly,3,6,5,0.833,5,0.0,0,0,5.0,0.418,1,0,0.8333333333333334,0.0,0.03484186757111576,0,Very Low
C01961,Manufacturing,8,annual,11,6,3,0.5,9,0.688,2,0,8.0,0.316,0,0,2.25,0.5,0.06156481956384421,0,Very Low
C01962,Retail,90,annual,5,8,5,0.625,8,0.6,0,0,6.0,0.371,0,0,1.3333333333333333,0.0,0.02196268949665562,0,Very Low
C01963,Manufacturing,11,monthly,23,7,5,0.714,4,-0.4,3,0,,0.509,0,0,0.6666666666666666,0.5,0.16996147133444112,0,Very Low
C01964,Tech,33,monthly,16,12,3,0.25,1,0.0,0,0,5.0,0.388,1,0,0.25,0.0,0.23784310913694728,0,Low
C01965,Other,14,annual,11,6,4,0.667,4,0.2,1,0,,0.687,1,0,0.8,0.2,0.008200796556387637,0,Very Low
C01966,Tech,36,annual,5,7,1,0.143,1,-0.571,2,0,6.0,0.383,0,0,0.5,1.0,0.6717659539956565,1,High
C01967,Finance,64,monthly,1,11,9,0.818,9,-0.156,1,0,8.0,0.685,0,0,0.9,0.1,0.01663535052937803,0,Very Low
C01968,Tech,114,annual,1,13,4,0.308,5,-0.211,3,0,5.0,0.344,1,0,1.0,0.6,0.32139397710444584,0,Low
C01969,Retail,9,annual,34,7,3,0.429,3,0.286,4,0,4.0,0.671,0,0,0.75,1.0,0.07169135643204441,0,Very Low
C01970,Healthcare,83,annual,8,11,5,0.455,6,0.0,3,0,,0.66,0,0,1.0,0.5,0.04927588563629803,0,Very Low
C01971,Tech,15,annual,3,7,4,0.571,4,0.2,4,0,4.0,0.457,0,0,0.8,0.8,0.14644657276239892,0,Very Low
C01972,Retail,127,monthly,10,17,7,0.412,3,-0.4,5,0,,0.524,1,1,0.375,0.625,0.24875589676607737,0,Low
C01973,Tech,7,annual,7,7,4,0.571,3,-0.25,1,0,5.0,0.735,0,0,0.6,0.2,0.06511567435736179,0,Very Low
C01974,Manufacturing,15,annual,25,6,4,0.667,1,-0.625,1,1,5.0,0.467,0,1,0.2,0.2,0.3997760204329674,1,Low
C01975,Manufacturing,27,annual,1,8,4,0.5,4,-0.333,0,0,,0.401,0,0,0.8,0.0,0.2170642950981509,0,Low
C01976,Healthcare,102,monthly,9,16,9,0.562,3,-0.571,3,0,6.0,0.384,1,0,0.3,0.3,0.16428773115814815,0,Very Low
C01977,Finance,31,annual,6,6,4,0.667,5,0.25,2,0,,0.602,0,0,1.0,0.4,0.02370565344576537,0,Very Low
C01978,Retail,87,annual,20,14,8,0.571,4,-0.429,2,0,,0.509,0,0,0.4444444444444444,0.2222222222222222,0.10908696942119661,0,Very Low
C01979,Tech,42,monthly,55,6,3,0.5,4,0.0,2,1,8.0,0.5,0,0,1.0,0.5,0.18988447743899095,0,Very Low
C01980,Manufacturing,66,annual,38,11,6,0.545,8,0.846,4,0,,0.4,1,0,1.1428571428571428,0.5714285714285714,0.0097105750399364,0,Very Low
C01981,Retail,25,annual,28,6,2,0.333,4,0.2,3,0,5.0,0.368,0,1,1.3333333333333333,1.0,0.2555345406812797,0,Low
C01982,Retail,21,annual,15,10,8,0.8,5,-0.062,1,0,,0.657,0,0,0.5555555555555556,0.1111111111111111,0.015344348583041628,0,Very Low
C01983,Other,31,annual,1,10,6,0.6,7,0.5,2,0,4.0,0.47,0,0,1.0,0.2857142857142857,0.05872367960545329,0,Very Low
C01984,Other,29,monthly,39,8,4,0.5,3,-0.4,2,1,7.0,0.366,1,0,0.6,0.4,0.4015345100416432,1,Medium
C01985,,18,annual,1,6,5,0.833,4,-0.2,2,0,,0.715,0,0,0.6666666666666666,0.3333333333333333,0.029324860945847943,0,Very Low
C01986,Manufacturing,19,annual,5,9,6,0.667,11,0.435,2,0,,0.663,0,0,1.5714285714285714,0.2857142857142857,0.01938201528158622,0,Very Low
C01987,Manufacturing,4,annual,30,3,1,0.333,1,-0.25,4,0,2.0,0.602,0,0,0.5,2.0,0.5066820546567795,1,Medium
C01988,Retail,5,annual,10,3,2,0.667,2,0.0,1,0,6.0,0.651,0,0,0.6666666666666666,0.3333333333333333,0.026887198161210733,0,Very Low
C01989,Healthcare,12,annual,13,4,3,0.75,4,0.091,0,0,5.0,0.666,0,0,1.0,0.0,0.01157050715646704,0,Very Low
C01990,Other,16,monthly,22,5,4,0.8,5,0.25,1,0,7.0,0.711,0,0,1.0,0.2,0.009612464555315892,0,Very Low
C01991,Retail,8,annual,41,4,3,0.75,3,0.125,2,0,,0.737,0,0,0.75,0.5,0.00875129244388353,0,Very Low
C01992,,218,monthly,7,15,12,0.8,6,-0.28,0,0,5.0,0.598,1,0,0.46153846153846156,0.0,0.03382830832276272,0,Very Low
C01993,Healthcare,10,multi_year,1,7,2,0.286,1,-0.25,1,0,,0.384,0,0,0.3333333333333333,0.3333333333333333,0.23877350098071468,0,Low
C01994,Other,40,annual,2,12,8,0.667,0,-1.0,2,0,6.0,0.599,0,1,0.0,0.2222222222222222,0.17392985380538212,0,Very Low
C01995,Tech,67,monthly,11,12,9,0.75,14,0.312,3,1,,0.492,0,0,1.4,0.3,0.1882977546665562,0,Very Low
C01996,Tech,12,monthly,13,7,4,0.571,3,-0.25,3,0,8.0,0.544,0,1,0.6,0.6,0.11364467696558946,0,Very Low
C01997,Finance,48,monthly,1,6,4,0.667,3,0.0,2,0,5.0,0.625,0,0,0.6,0.4,0.06734144398100271,0,Very Low
C01998,Other,25,multi_year,3,11,7,0.636,2,-0.5,0,0,,0.744,0,0,0.25,0.0,0.03598258265665181,0,Very Low
C01999,Finance,10,multi_year,11,6,4,0.667,4,0.2,0,0,4.0,0.473,0,0,0.8,0.0,0.03857177066782029,0,Very Low
C02000,Healthcare,66,annual,36,14,11,0.786,6,-0.308,1,0,3.0,0.563,0,0,0.5,0.08333333333333333,0.03402072261865128,0,Very Low
C02001,Manufacturing,84,monthly,2,14,14,1.0,27,0.976,1,0,7.0,0.9,0,0,1.8,0.06666666666666667,0.0005738884396181694,0,Very Low
C02002,Tech,490,monthly,15,21,18,0.857,31,0.525,2,0,,0.834,1,0,1.631578947368421,0.10526315789473684,0.0015512486598378275,0,Very Low
C02003,Healthcare,93,monthly,5,16,6,0.375,2,-0.455,7,0,,0.39,0,1,0.2857142857142857,1.0,0.5953487788322572,1,Medium
C02004,Finance,10,annual,10,8,2,0.25,2,-0.25,3,0,,0.206,0,1,0.6666666666666666,1.0,0.6933545833496779,1,High
C02005,Tech,92,annual,4,12,8,0.667,14,0.5,2,0,6.0,0.704,0,0,1.5555555555555556,0.2222222222222222,0.009484659175355657,0,Very Low
C02006,Retail,5,monthly,6,5,2,0.4,5,0.25,1,0,,0.505,1,0,1.6666666666666667,0.3333333333333333,0.14802531498208038,0,Very Low
C02007,Retail,20,annual,1,8,3,0.375,2,-0.25,1,0,5.0,0.266,0,0,0.5,0.25,0.4480592021866566,1,Medium
C02008,Finance,2,monthly,15,3,1,0.333,1,0.0,2,0,4.0,0.549,0,1,0.5,1.0,0.4252837530332307,1,Medium
C02009,Other,62,monthly,2,9,6,0.667,7,-0.045,1,0,,0.493,0,0,1.0,0.14285714285714285,0.10725469479881483,0,Very Low
C02010,Tech,30,monthly,44,9,2,0.222,4,0.714,1,0,,0.353,0,0,1.3333333333333333,0.3333333333333333,0.17497168608318164,0,Very Low
C02011,Finance,186,annual,1,14,10,0.714,6,-0.357,1,0,,0.7,1,0,0.5454545454545454,0.09090909090909091,0.013628197077857134,0,Very Low
C02012,Finance,75,multi_year,4,13,7,0.538,6,-0.308,2,0,5.0,0.712,0,0,0.75,0.25,0.0573809453979516,0,Very Low
C02013,Other,20,monthly,19,5,4,0.8,5,0.0,1,0,,0.794,0,0,1.0,0.2,0.01787972026204564,0,Very Low
C02014,Healthcare,53,monthly,11,12,7,0.583,6,-0.053,0,0,5.0,0.409,1,0,0.75,0.0,0.061054235931495504,0,Very Low
C02015,Manufacturing,68,monthly,47,11,6,0.545,8,0.333,2,0,3.0,0.763,0,0,1.1428571428571428,0.2857142857142857,0.04110187301966371,0,Very Low
C02016,Healthcare,12,monthly,30,4,3,0.75,5,0.5,3,0,,0.696,0,0,1.25,0.75,0.010741739370407781,0,Very Low
C02017,Tech,14,annual,50,6,4,0.667,8,0.091,0,0,,0.579,1,0,1.6,0.0,0.01023435534307351,0,Very Low
C02018,Finance,31,annual,25,10,6,0.6,7,-0.16,3,0,,0.445,0,0,1.0,0.42857142857142855,0.10580771410392514,0,Very Low
C02019,Finance,3,multi_year,5,2,1,0.5,1,0.0,2,0,,0.618,0,0,0.5,1.0,0.06384772122216971,0,Very Low
C02020,Other,3,annual,18,4,2,0.5,3,0.125,0,0,3.0,0.615,0,0,1.0,0.0,0.11115554644251405,0,Very Low
C02021,,32,monthly,19,10,5,0.5,5,0.154,2,0,,0.722,0,0,0.8333333333333334,0.3333333333333333,0.08385388130442434,0,Very Low
C02022,Tech,23,multi_year,1,6,3,0.5,2,0.2,0,0,,0.551,0,0,0.5,0.0,0.03146488115267427,0,Very Low
C02023,Other,16,multi_year,58,7,4,0.571,6,0.286,4,1,7.0,0.354,0,0,1.2,0.8,0.12400120289323649,0,Very Low
C02024,,304,annual,2,20,6,0.3,3,-0.438,0,0,,0.506,1,0,0.42857142857142855,0.0,0.2086393789975378,0,Low
C02025,Retail,36,monthly,2,11,8,0.727,8,0.0,1,0,,0.635,0,0,0.8888888888888888,0.1111111111111111,0.04919084350914268,0,Very Low
C02026,Tech,100,monthly,45,10,2,0.2,4,0.333,3,0,,0.478,0,0,1.3333333333333333,1.0,0.2572077839947012,0,Low
C02027,Retail,39,monthly,23,8,6,0.75,6,0.059,2,1,,0.73,0,0,0.8571428571428571,0.2857142857142857,0.08917122607945249,0,Very Low
C02028,Tech,29,annual,25,12,6,0.5,11,0.222,0,1,3.0,0.301,0,1,1.5714285714285714,0.0,0.5743283749217453,1,Medium
C02029,Retail,18,annual,17,6,3,0.5,4,0.2,3,0,5.0,0.492,0,0,1.0,0.75,0.09727732621339912,0,Very Low
C02030,Healthcare,6,multi_year,7,6,2,0.333,2,-0.333,2,0,,0.336,0,0,0.6666666666666666,0.6666666666666666,0.334717725918241,0,Low
C02031,Tech,29,monthly,1,6,4,0.667,1,-0.571,0,0,,0.442,0,0,0.2,0.0,0.21925498801435894,0,Low
C02032,Tech,17,annual,29,7,1,0.143,1,-0.571,4,0,5.0,0.275,0,1,0.5,2.0,0.8399248377039276,1,Very High
C02033,,62,monthly,16,14,8,0.571,5,-0.286,0,0,5.0,0.598,0,0,0.5555555555555556,0.0,0.18052340725403948,0,Very Low
C02034,Other,13,annual,24,6,1,0.167,1,0.0,3,0,2.0,0.264,0,0,0.5,1.5,0.782541378748557,1,High
C02035,Manufacturing,13,annual,2,6,5,0.833,2,0.0,2,0,,0.655,1,0,0.3333333333333333,0.3333333333333333,0.007398316785940907,0,Very Low
C02036,Retail,31,annual,1,10,4,0.4,1,-0.769,2,0,4.0,0.486,0,1,0.2,0.4,0.5379235063207071,1,Medium
C02037,Tech,5,monthly,3,5,3,0.6,2,-0.333,4,0,,0.558,0,1,0.5,1.0,0.2891446925610969,0,Low
C02038,Manufacturing,12,monthly,8,8,6,0.75,4,-0.294,2,0,,0.488,0,0,0.5714285714285714,0.2857142857142857,0.14132945800293978,0,Very Low
C02039,Other,28,monthly,28,10,6,0.6,6,0.636,1,0,,0.63,0,0,0.8571428571428571,0.14285714285714285,0.017944245459797316,0,Very Low
C02040,Finance,21,monthly,17,10,4,0.4,6,0.5,2,1,,0.538,1,0,1.2,0.4,0.2096170265172937,0,Low
C02041,Healthcare,21,annual,6,10,4,0.4,7,0.909,5,0,,0.587,0,0,1.4,1.0,0.029548916349006926,0,Very Low
C02042,Tech,33,monthly,36,8,4,0.5,6,0.059,3,1,7.0,0.492,0,1,1.2,0.6,0.3456487482671354,0,Low
C02043,Other,37,monthly,21,9,8,0.889,7,0.312,1,0,8.0,0.809,0,0,0.7777777777777778,0.1111111111111111,0.0024709858638483615,0,Very Low
C02044,Retail,402,annual,17,16,5,0.312,8,0.143,1,0,5.0,0.344,1,0,1.3333333333333333,0.16666666666666666,0.11172627033443677,0,Very Low
C02045,Healthcare,26,monthly,4,9,6,0.667,7,-0.3,1,0,6.0,0.428,1,0,1.0,0.14285714285714285,0.07151585573042722,0,Very Low
C02046,Finance,13,monthly,19,5,2,0.4,3,-0.1,3,0,4.0,0.404,0,1,1.0,1.0,0.5509802978737521,1,Medium
C02047,Other,86,annual,76,9,3,0.333,2,-0.25,1,0,4.0,0.365,0,0,0.5,0.25,0.18482730824741944,0,Very Low
C02048,Tech,45,annual,24,11,7,0.636,7,0.312,1,0,8.0,0.562,0,0,0.875,0.125,0.008671939538538257,0,Very Low
C02049,Other,25,monthly,36,10,4,0.4,2,-0.538,2,0,,0.451,0,0,0.4,0.4,0.42852665629022985,1,Medium
C02050,Manufacturing,149,annual,25,15,12,0.8,8,0.043,2,0,,0.854,1,0,0.6153846153846154,0.15384615384615385,0.002063966267527137,0,Very Low
C02051,Tech,5,monthly,39,3,2,0.667,3,0.125,2,0,,0.485,0,0,1.0,0.6666666666666666,0.08118217409139772,0,Very Low
C02052,Retail,43,annual,4,8,3,0.375,2,-0.4,2,0,3.0,0.504,1,0,0.5,0.5,0.26426297434768037,0,Low
C02053,Other,20,annual,15,5,4,0.8,3,-0.308,5,0,7.0,0.814,0,0,0.6,1.0,0.015035876413931958,0,Very Low
C02054,,43,monthly,52,11,4,0.364,3,-0.308,1,0,,0.635,0,1,0.6,0.2,0.20806813765437496,0,Low
C02055,Tech,42,monthly,31,13,6,0.462,7,0.4,5,0,,0.47,1,1,1.0,0.7142857142857143,0.06766839598418345,0,Very Low
C02056,Other,43,monthly,43,7,4,0.571,3,-0.1,2,1,4.0,0.599,0,0,0.6,0.4,0.33671468985176223,0,Low
C02057,Healthcare,65,annual,76,7,4,0.571,4,0.0,1,0,3.0,0.643,0,0,0.8,0.2,0.017250197960635927,0,Very Low
C02058,Healthcare,15,annual,9,8,1,0.125,2,0.0,4,0,,0.215,0,1,1.0,2.0,0.7040333328533998,1,High
C02059,Tech,17,monthly,17,5,5,1.0,9,0.588,1,0,,0.677,0,0,1.5,0.16666666666666666,0.004950514482208909,0,Very Low
C02060,Tech,81,monthly,9,10,4,0.4,2,-0.25,4,0,,0.38,0,0,0.4,0.8,0.45995799249846975,1,Medium
C02061,Healthcare,30,annual,20,5,3,0.6,5,-0.211,1,0,5.0,0.602,0,0,1.25,0.25,0.04789706930829031,0,Very Low
C02062,Healthcare,21,multi_year,38,9,4,0.444,7,0.4,2,2,5.0,0.581,0,0,1.4,0.4,0.3196424904901592,0,Low
C02063,Manufacturing,11,annual,15,5,4,0.8,3,-0.438,3,0,5.0,0.823,0,0,0.6,0.6,0.028261509096181536,0,Very Low
C02064,Tech,30,monthly,32,11,6,0.545,5,0.071,3,0,4.0,0.684,0,0,0.7142857142857143,0.42857142857142855,0.09363934132718114,0,Very Low
C02065,Finance,9,annual,10,8,3,0.375,2,-0.333,4,0,,0.533,0,0,0.5,1.0,0.31853723616641316,0,Low
C02066,Tech,145,annual,11,11,8,0.727,3,-0.679,0,0,5.0,0.473,1,0,0.3333333333333333,0.0,0.04788963514295715,0,Very Low
C02067,Manufacturing,476,monthly,11,15,6,0.4,7,0.615,1,0,,0.389,1,0,1.0,0.14285714285714285,0.04236711044792422,0,Very Low
C02068,Healthcare,59,annual,12,10,3,0.3,8,0.846,3,0,,0.527,0,0,2.0,0.75,0.049144489089298526,0,Very Low
C02069,Manufacturing,14,multi_year,14,5,2,0.4,2,-0.25,0,0,6.0,0.599,0,0,0.6666666666666666,0.0,0.0752850782567858,0,Very Low
C02070,Healthcare,92,monthly,14,12,7,0.583,4,-0.25,3,0,6.0,0.684,1,0,0.5,0.375,0.026594647806085434,0,Very Low
C02071,Finance,6,annual,39,6,2,0.333,5,0.364,3,0,7.0,0.55,0,0,1.6666666666666667,1.0,0.08034977476396994,0,Very Low
C02072,Tech,61,multi_year,1,9,7,0.778,7,0.5,2,0,6.0,0.775,0,0,0.875,0.25,0.0027683543057513017,0,Very Low
C02073,Tech,27,multi_year,11,9,5,0.556,4,-0.25,5,0,6.0,0.688,0,0,0.6666666666666666,0.8333333333333334,0.05748896719453616,0,Very Low
C02074,Tech,85,multi_year,13,9,7,0.778,7,0.05,1,1,5.0,0.619,0,0,0.875,0.125,0.04945395662731393,0,Very Low
C02075,Healthcare,18,monthly,6,7,3,0.429,2,-0.4,2,0,3.0,0.506,0,1,0.5,0.5,0.48488396056570926,1,Medium
C02076,Retail,40,monthly,13,12,10,0.833,13,0.219,2,0,8.0,0.774,0,0,1.1818181818181819,0.18181818181818182,0.005979138301991623,0,Very Low
C02077,Retail,97,monthly,25,8,5,0.625,5,0.071,2,0,,0.794,0,0,0.8333333333333334,0.3333333333333333,0.021971756276791335,0,Very Low
C02078,Manufacturing,26,multi_year,3,6,4,0.667,5,-0.118,4,0,,0.489,0,0,1.0,0.8,0.07579101783101654,0,Very Low
C02079,Tech,141,annual,2,14,11,0.786,8,-0.143,1,0,4.0,0.518,1,0,0.6666666666666666,0.08333333333333333,0.023386228374845823,0,Very Low
C02080,Other,23,multi_year,48,10,3,0.3,3,-0.182,1,0,,0.525,0,0,0.75,0.25,0.11327314981181426,0,Very Low
C02081,Other,29,multi_year,21,8,7,0.875,2,-0.6,1,2,9.0,0.695,0,1,0.25,0.125,0.09966771534393179,0,Very Low
C02082,Retail,159,monthly,2,17,4,0.235,8,0.846,4,0,4.0,0.364,1,0,1.6,0.8,0.23240513515533132,0,Low
C02083,Manufacturing,23,monthly,28,7,4,0.571,2,-0.6,2,0,4.0,0.556,0,0,0.4,0.4,0.315768754279073,0,Low
C02084,Tech,33,monthly,8,12,4,0.333,6,0.8,1,1,6.0,0.683,1,0,1.2,0.2,0.08718313732292718,0,Very Low
C02085,Finance,16,monthly,4,6,5,0.833,5,-0.118,0,0,,0.591,0,0,0.8333333333333334,0.0,0.04317319742293286,0,Very Low
C02086,Tech,13,monthly,14,8,6,0.75,6,0.385,1,0,,0.664,0,0,0.8571428571428571,0.14285714285714285,0.018829198930519424,0,Very Low
C02087,,124,annual,11,16,12,0.75,15,0.324,4,1,4.0,0.456,1,0,1.1538461538461537,0.3076923076923077,0.1161142609353894,0,Very Low
C02088,Other,47,monthly,5,11,5,0.455,7,0.4,1,0,5.0,0.605,0,0,1.1666666666666667,0.16666666666666666,0.09504205675201141,0,Very Low
C02089,Healthcare,11,monthly,37,7,3,0.429,3,0.125,3,0,6.0,0.334,0,0,0.75,0.75,0.1862045467894691,0,Very Low
C02090,Retail,19,monthly,32,5,2,0.4,3,-0.1,2,0,7.0,0.264,0,0,1.0,0.6666666666666666,0.3490996559757566,0,Low
C02091,Tech,32,annual,1,10,4,0.4,2,-0.333,1,0,2.0,0.583,0,0,0.4,0.2,0.3759573434800311,0,Low
C02092,Tech,83,annual,25,14,3,0.214,4,-0.25,1,0,,0.294,0,1,1.0,0.25,0.4954465639654421,1,Medium
C02093,Other,62,annual,17,7,5,0.714,4,0.0,2,1,,0.559,0,0,0.6666666666666666,0.3333333333333333,0.10518218072401601,0,Very Low
C02094,,51,annual,35,13,11,0.846,10,-0.062,4,0,9.0,0.738,0,0,0.8333333333333334,0.3333333333333333,0.004784927041705679,0,Very Low
C02095,Finance,10,annual,18,6,3,0.5,3,0.0,2,0,,0.535,0,0,0.75,0.5,0.08862119236733158,0,Very Low
C02096,Other,262,monthly,9,18,5,0.278,6,0.125,0,0,,0.461,1,1,1.0,0.0,0.1496311502490218,0,Very Low
C02097,Tech,19,monthly,4,6,4,0.667,3,-0.25,3,0,,0.625,0,0,0.6,0.6,0.1213620951204043,0,Very Low
C02098,Retail,35,annual,2,12,10,0.833,9,0.0,2,1,,0.673,0,0,0.8181818181818182,0.18181818181818182,0.0658639200790455,0,Very Low
C02099,Healthcare,22,annual,12,7,4,0.571,7,0.5,1,1,,0.598,0,0,1.4,0.2,0.06524776973997316,0,Very Low
C02100,Tech,112,monthly,75,10,2,0.2,2,-0.25,3,0,,0.58,1,0,0.6666666666666666,1.0,0.13350371520323756,0,Very Low
C02101,Other,40,monthly,34,8,5,0.625,5,0.071,0,0,6.0,0.743,0,0,0.8333333333333334,0.0,0.019818812488582218,0,Very Low
C02102,,60,annual,10,8,4,0.5,7,0.235,3,0,5.0,0.442,0,0,1.4,0.6,0.16128063575485102,0,Very Low
C02103,Other,27,annual,5,10,6,0.6,3,-0.4,0,0,,0.625,0,0,0.42857142857142855,0.0,0.07229979611528359,0,Very Low
C02104,Tech,22,monthly,29,10,8,0.8,4,-0.455,2,0,,0.576,0,0,0.4444444444444444,0.2222222222222222,0.07757978811476582,0,Very Low
C02105,Other,38,monthly,1,10,5,0.5,10,-0.118,0,1,,0.608,0,0,1.6666666666666667,0.0,0.5194054668662781,1,Medium
C02106,Healthcare,54,monthly,5,14,9,0.643,5,-0.444,1,0,4.0,0.403,0,0,0.5,0.1,0.28041696465107036,0,Low
C02107,Retail,70,annual,20,13,7,0.538,5,-0.167,5,0,8.0,0.714,0,0,0.625,0.625,0.02701431796533336,0,Very Low
C02108,Finance,67,annual,2,7,6,0.857,4,-0.2,3,0,6.0,0.862,0,0,0.5714285714285714,0.42857142857142855,0.007404729992637861,0,Very Low
C02109,Healthcare,75,annual,77,13,8,0.615,3,-0.625,0,0,7.0,0.67,0,0,0.3333333333333333,0.0,0.010998628937526834,0,Very Low
C02110,Manufacturing,4,annual,9,4,1,0.25,3,0.0,1,0,,0.553,0,0,1.5,0.5,0.30792070816220707,0,Low
C02111,Tech,35,monthly,29,5,2,0.4,2,-0.5,5,1,4.0,0.725,0,1,0.6666666666666666,1.6666666666666667,0.7556825833913446,1,High
C02112,Manufacturing,49,multi_year,5,8,5,0.625,4,-0.333,4,0,,0.321,1,0,0.6666666666666666,0.6666666666666666,0.0904435938454199,0,Very Low
C02113,Tech,84,annual,5,14,7,0.5,8,-0.04,2,0,6.0,0.397,0,1,1.0,0.25,0.14039790935159904,0,Very Low
C02114,Finance,17,multi_year,51,8,5,0.625,4,-0.5,2,0,,0.639,1,0,0.6666666666666666,0.3333333333333333,0.018244378027233395,0,Very Low
C02115,Manufacturing,8,annual,9,5,4,0.8,7,0.312,1,0,4.0,0.526,0,0,1.4,0.2,0.03380276604276844,0,Very Low
C02116,Other,6,monthly,2,6,3,0.5,4,0.333,3,0,4.0,0.48,0,0,1.0,0.75,0.28173661211369266,0,Low
C02117,Tech,12,annual,31,7,3,0.429,1,-0.5,2,0,,0.176,0,1,0.25,0.5,0.48145129259475394,1,Medium
C02118,Finance,6,annual,23,4,1,0.25,1,-0.571,2,0,5.0,0.417,0,0,0.5,1.0,0.5980915849942282,1,Medium
C02119,Tech,26,annual,39,8,3,0.375,2,-0.25,5,0,,0.592,0,0,0.5,1.25,0.16433972343503844,0,Very Low
C02120,Finance,85,monthly,10,11,3,0.273,4,0.5,1,0,4.0,0.248,0,0,1.0,0.25,0.4228400900940255,1,Medium
C02121,Tech,10,annual,25,7,2,0.286,1,0.0,2,0,5.0,0.311,0,0,0.3333333333333333,0.6666666666666666,0.344051524812981,0,Low
C02122,Finance,14,multi_year,7,8,4,0.5,1,-0.8,0,0,3.0,0.605,0,0,0.2,0.0,0.2764420188389112,0,Low
C02123,Manufacturing,15,monthly,15,10,6,0.6,4,-0.25,0,0,,0.592,0,0,0.5714285714285714,0.0,0.11630342297695868,0,Very Low
C02124,Other,9,annual,90,6,1,0.167,1,0.0,2,0,,0.317,1,0,0.5,1.0,0.12622474349528318,0,Very Low
C02125,Tech,92,annual,2,9,8,0.889,3,-0.609,1,0,,0.723,0,0,0.3333333333333333,0.1111111111111111,0.020667825327415318,0,Very Low
C02126,Tech,10,annual,4,4,4,1.0,3,-0.1,1,0,6.0,0.689,0,0,0.6,0.2,0.007295906581055556,0,Very Low
C02127,Tech,71,annual,19,14,6,0.429,3,-0.308,2,0,,0.57,0,0,0.42857142857142855,0.2857142857142857,0.1306192219952256,0,Very Low
C02128,Finance,20,multi_year,1,10,3,0.3,3,-0.1,3,1,,0.371,0,1,0.75,0.75,0.7055588694123347,1,High
C02129,Finance,7,annual,21,7,6,0.857,8,0.412,1,0,6.0,0.808,0,0,1.1428571428571428,0.14285714285714285,0.0030853097736755625,0,Very Low
C02130,,19,annual,13,8,8,1.0,7,-0.192,1,0,,0.866,0,0,0.7777777777777778,0.1111111111111111,0.006463640583115718,0,Very Low
C02131,Manufacturing,18,annual,9,10,7,0.7,9,0.5,2,0,5.0,0.716,0,0,1.125,0.25,0.011497074459343256,0,Very Low
C02132,Tech,6,monthly,5,3,3,1.0,5,0.071,3,0,,0.796,0,0,1.25,0.75,0.01578463744206539,0,Very Low
